# Experiment name: sgd_n10_t4
# number of epochs: 10
# training batch size: 4
# testing batch size: 1024
# optimizer: SGD
# learning rate: 0.01
# nn module: ..basenet
# save results: True

Test set: Avg. loss: 0.00691120, Accuracy: 973/10000 (9.7%)

Train epoch: 1 [0/60000 (0.00%)]	Loss: 1.37
Train epoch: 1 [200/60000 (0.33%)]	Loss: 1.32
Train epoch: 1 [400/60000 (0.67%)]	Loss: 1.33
Train epoch: 1 [600/60000 (1.00%)]	Loss: 1.35
Train epoch: 1 [800/60000 (1.33%)]	Loss: 1.45
Train epoch: 1 [1000/60000 (1.67%)]	Loss: 1.34
Train epoch: 1 [1200/60000 (2.00%)]	Loss: 1.42
Train epoch: 1 [1400/60000 (2.33%)]	Loss: 1.07
Train epoch: 1 [1600/60000 (2.67%)]	Loss: 1.33
Train epoch: 1 [1800/60000 (3.00%)]	Loss: 1.02
Train epoch: 1 [2000/60000 (3.33%)]	Loss: 1.02
Train epoch: 1 [2200/60000 (3.67%)]	Loss: 0.80
Train epoch: 1 [2400/60000 (4.00%)]	Loss: 0.68
Train epoch: 1 [2600/60000 (4.33%)]	Loss: 1.08
Train epoch: 1 [2800/60000 (4.67%)]	Loss: 0.79
Train epoch: 1 [3000/60000 (5.00%)]	Loss: 0.76
Train epoch: 1 [3200/60000 (5.33%)]	Loss: 1.01
Train epoch: 1 [3400/60000 (5.67%)]	Loss: 1.44
Train epoch: 1 [3600/60000 (6.00%)]	Loss: 0.15
Train epoch: 1 [3800/60000 (6.33%)]	Loss: 0.57
Train epoch: 1 [4000/60000 (6.67%)]	Loss: 1.49
Train epoch: 1 [4200/60000 (7.00%)]	Loss: 1.18
Train epoch: 1 [4400/60000 (7.33%)]	Loss: 0.53
Train epoch: 1 [4600/60000 (7.67%)]	Loss: 0.33
Train epoch: 1 [4800/60000 (8.00%)]	Loss: 0.57
Train epoch: 1 [5000/60000 (8.33%)]	Loss: 0.50
Train epoch: 1 [5200/60000 (8.67%)]	Loss: 0.56
Train epoch: 1 [5400/60000 (9.00%)]	Loss: 1.31
Train epoch: 1 [5600/60000 (9.33%)]	Loss: 0.71
Train epoch: 1 [5800/60000 (9.67%)]	Loss: 1.13
Train epoch: 1 [6000/60000 (10.00%)]	Loss: 0.56
Train epoch: 1 [6200/60000 (10.33%)]	Loss: 0.52
Train epoch: 1 [6400/60000 (10.67%)]	Loss: 0.15
Train epoch: 1 [6600/60000 (11.00%)]	Loss: 0.97
Train epoch: 1 [6800/60000 (11.33%)]	Loss: 0.81
Train epoch: 1 [7000/60000 (11.67%)]	Loss: 0.87
Train epoch: 1 [7200/60000 (12.00%)]	Loss: 0.50
Train epoch: 1 [7400/60000 (12.33%)]	Loss: 0.54
Train epoch: 1 [7600/60000 (12.67%)]	Loss: 0.26
Train epoch: 1 [7800/60000 (13.00%)]	Loss: 0.19
Train epoch: 1 [8000/60000 (13.33%)]	Loss: 1.06
Train epoch: 1 [8200/60000 (13.67%)]	Loss: 1.11
Train epoch: 1 [8400/60000 (14.00%)]	Loss: 0.21
Train epoch: 1 [8600/60000 (14.33%)]	Loss: 0.48
Train epoch: 1 [8800/60000 (14.67%)]	Loss: 0.11
Train epoch: 1 [9000/60000 (15.00%)]	Loss: 0.51
Train epoch: 1 [9200/60000 (15.33%)]	Loss: 0.77
Train epoch: 1 [9400/60000 (15.67%)]	Loss: 0.89
Train epoch: 1 [9600/60000 (16.00%)]	Loss: 0.25
Train epoch: 1 [9800/60000 (16.33%)]	Loss: 0.05
Train epoch: 1 [10000/60000 (16.67%)]	Loss: 0.38
Train epoch: 1 [10200/60000 (17.00%)]	Loss: 0.41
Train epoch: 1 [10400/60000 (17.33%)]	Loss: 0.77
Train epoch: 1 [10600/60000 (17.67%)]	Loss: 0.17
Train epoch: 1 [10800/60000 (18.00%)]	Loss: 0.45
Train epoch: 1 [11000/60000 (18.33%)]	Loss: 0.14
Train epoch: 1 [11200/60000 (18.67%)]	Loss: 2.04
Train epoch: 1 [11400/60000 (19.00%)]	Loss: 0.31
Train epoch: 1 [11600/60000 (19.33%)]	Loss: 0.59
Train epoch: 1 [11800/60000 (19.67%)]	Loss: 0.41
Train epoch: 1 [12000/60000 (20.00%)]	Loss: 0.07
Train epoch: 1 [12200/60000 (20.33%)]	Loss: 0.92
Train epoch: 1 [12400/60000 (20.67%)]	Loss: 0.47
Train epoch: 1 [12600/60000 (21.00%)]	Loss: 0.40
Train epoch: 1 [12800/60000 (21.33%)]	Loss: 0.20
Train epoch: 1 [13000/60000 (21.67%)]	Loss: 0.05
Train epoch: 1 [13200/60000 (22.00%)]	Loss: 0.67
Train epoch: 1 [13400/60000 (22.33%)]	Loss: 0.08
Train epoch: 1 [13600/60000 (22.67%)]	Loss: 0.73
Train epoch: 1 [13800/60000 (23.00%)]	Loss: 0.59
Train epoch: 1 [14000/60000 (23.33%)]	Loss: 0.01
Train epoch: 1 [14200/60000 (23.67%)]	Loss: 0.08
Train epoch: 1 [14400/60000 (24.00%)]	Loss: 0.10
Train epoch: 1 [14600/60000 (24.33%)]	Loss: 0.39
Train epoch: 1 [14800/60000 (24.67%)]	Loss: 1.04
Train epoch: 1 [15000/60000 (25.00%)]	Loss: 0.05
Train epoch: 1 [15200/60000 (25.33%)]	Loss: 0.09
Train epoch: 1 [15400/60000 (25.67%)]	Loss: 0.12
Train epoch: 1 [15600/60000 (26.00%)]	Loss: 0.22
Train epoch: 1 [15800/60000 (26.33%)]	Loss: 0.41
Train epoch: 1 [16000/60000 (26.67%)]	Loss: 0.55
Train epoch: 1 [16200/60000 (27.00%)]	Loss: 0.53
Train epoch: 1 [16400/60000 (27.33%)]	Loss: 0.42
Train epoch: 1 [16600/60000 (27.67%)]	Loss: 0.38
Train epoch: 1 [16800/60000 (28.00%)]	Loss: 0.65
Train epoch: 1 [17000/60000 (28.33%)]	Loss: 0.82
Train epoch: 1 [17200/60000 (28.67%)]	Loss: 0.54
Train epoch: 1 [17400/60000 (29.00%)]	Loss: 0.05
Train epoch: 1 [17600/60000 (29.33%)]	Loss: 1.58
Train epoch: 1 [17800/60000 (29.67%)]	Loss: 0.93
Train epoch: 1 [18000/60000 (30.00%)]	Loss: 0.00
Train epoch: 1 [18200/60000 (30.33%)]	Loss: 0.37
Train epoch: 1 [18400/60000 (30.67%)]	Loss: 0.48
Train epoch: 1 [18600/60000 (31.00%)]	Loss: 0.47
Train epoch: 1 [18800/60000 (31.33%)]	Loss: 0.74
Train epoch: 1 [19000/60000 (31.67%)]	Loss: 0.41
Train epoch: 1 [19200/60000 (32.00%)]	Loss: 0.10
Train epoch: 1 [19400/60000 (32.33%)]	Loss: 0.71
Train epoch: 1 [19600/60000 (32.67%)]	Loss: 0.44
Train epoch: 1 [19800/60000 (33.00%)]	Loss: 0.36
Train epoch: 1 [20000/60000 (33.33%)]	Loss: 0.12
Train epoch: 1 [20200/60000 (33.67%)]	Loss: 0.46
Train epoch: 1 [20400/60000 (34.00%)]	Loss: 0.21
Train epoch: 1 [20600/60000 (34.33%)]	Loss: 0.31
Train epoch: 1 [20800/60000 (34.67%)]	Loss: 0.61
Train epoch: 1 [21000/60000 (35.00%)]	Loss: 0.56
Train epoch: 1 [21200/60000 (35.33%)]	Loss: 0.06
Train epoch: 1 [21400/60000 (35.67%)]	Loss: 0.39
Train epoch: 1 [21600/60000 (36.00%)]	Loss: 0.33
Train epoch: 1 [21800/60000 (36.33%)]	Loss: 0.05
Train epoch: 1 [22000/60000 (36.67%)]	Loss: 0.94
Train epoch: 1 [22200/60000 (37.00%)]	Loss: 1.33
Train epoch: 1 [22400/60000 (37.33%)]	Loss: 0.30
Train epoch: 1 [22600/60000 (37.67%)]	Loss: 1.03
Train epoch: 1 [22800/60000 (38.00%)]	Loss: 0.71
Train epoch: 1 [23000/60000 (38.33%)]	Loss: 0.01
Train epoch: 1 [23200/60000 (38.67%)]	Loss: 0.62
Train epoch: 1 [23400/60000 (39.00%)]	Loss: 0.60
Train epoch: 1 [23600/60000 (39.33%)]	Loss: 0.39
Train epoch: 1 [23800/60000 (39.67%)]	Loss: 0.56
Train epoch: 1 [24000/60000 (40.00%)]	Loss: 0.37
Train epoch: 1 [24200/60000 (40.33%)]	Loss: 0.03
Train epoch: 1 [24400/60000 (40.67%)]	Loss: 0.64
Train epoch: 1 [24600/60000 (41.00%)]	Loss: 1.07
Train epoch: 1 [24800/60000 (41.33%)]	Loss: 0.13
